origin,target,horizon,model,actual,predicted,mase_scale,ae,se,smape,mase,regime,shock_window,config_hash,shocks_hash
2012-07,2012-12,5,sarimax_cal,600178,759822.468357,62575.1596091,159644.468357,25486356277,23.4771196145,2.5512434863,clean,,f1310f570fef,3e176f06087d
2012-07,2013-01,6,sarimax_cal,436021,551960.933017,62575.1596091,115939.933017,13442068067.9,23.4700512514,1.85281082367,clean,,f1310f570fef,3e176f06087d
2012-08,2012-09,1,sarimax_cal,877703,862486.505722,62587.2012987,15216.4942784,231541698.123,1.74883186323,0.243124695826,clean,,f1310f570fef,3e176f06087d
2012-08,2012-10,2,sarimax_cal,992188,943626.382064,62587.2012987,48561.6179357,2358230736.53,5.01717709979,0.775903330521,clean,,f1310f570fef,3e176f06087d
2012-08,2012-11,3,sarimax_cal,658581,737584.47652,62587.2012987,79003.4765202,6241549302.27,11.317208146,1.26229444488,clean,,f1310f570fef,3e176f06087d
2012-08,2012-12,4,sarimax_cal,600178,747767.097088,62587.2012987,147589.097088,21782541579.2,21.8983840524,2.35813543385,clean,,f1310f570fef,3e176f06087d
2012-08,2013-01,5,sarimax_cal,436021,542320.337667,62587.2012987,106299.337667,11299549188.4,21.7305215622,1.69841973216,clean,,f1310f570fef,3e176f06087d
2012-08,2013-02,6,sarimax_cal,349433,480645.440751,62587.2012987,131212.440751,17216704607.7,31.6144678163,2.09647400791,clean,,f1310f570fef,3e176f06087d
2012-09,2012-10,1,sarimax_cal,992188,952116.720907,62445.5825243,40071.2790933,1605707408.17,4.12191346988,0.641699179885,clean,,f1310f570fef,3e176f06087d
2012-09,2012-11,2,sarimax_cal,658581,743200.921584,62445.5825243,84619.9215837,7160531128.83,12.073193452,1.35509860206,clean,,f1310f570fef,3e176f06087d
2012-09,2012-12,3,sarimax_cal,600178,751530.43566,62445.5825243,151352.43566,22907559780.2,22.3942429694,2.42374927964,clean,,f1310f570fef,3e176f06087d
2012-09,2013-01,4,sarimax_cal,436021,545340.101138,62445.5825243,109319.101138,11950665873.5,22.2790777036,1.75062985592,clean,,f1310f570fef,3e176f06087d
2012-09,2013-02,5,sarimax_cal,349433,483025.414092,62445.5825243,133592.414092,17846933102.9,32.0958769424,2.13934130633,clean,,f1310f570fef,3e176f06087d
2012-09,2013-03,6,sarimax_cal,787659,870394.007376,62445.5825243,82735.0073758,6845081445.48,9.97977833131,1.32491369335,clean,,f1310f570fef,3e176f06087d
2012-10,2012-11,1,sarimax_cal,658581,767448.459247,62483.8451613,108867.459247,11852123682.8,15.2686129365,1.74232970083,clean,,f1310f570fef,3e176f06087d
2012-10,2012-12,2,sarimax_cal,600178,767625.781363,62483.8451613,167447.781363,28038759483.3,24.4841816705,2.67985718437,clean,,f1310f570fef,3e176f06087d
2012-10,2013-01,3,sarimax_cal,436021,557076.625018,62483.8451613,121055.625018,14654464348.6,24.3794007696,1.93739077206,clean,,f1310f570fef,3e176f06087d
2012-10,2013-02,4,sarimax_cal,349433,492536.749701,62483.8451613,143103.749701,20478683178.5,33.9926107207,2.29025197364,clean,,f1310f570fef,3e176f06087d
2012-10,2013-03,5,sarimax_cal,787659,878487.213706,62483.8451613,90828.2137056,8249764404.95,10.9027902784,1.45362714908,clean,,f1310f570fef,3e176f06087d
2012-10,2013-04,6,sarimax_cal,1032301,1034367.43874,62483.8451613,2066.43873869,4270169.06075,0.199977770982,0.0330715680726,clean,,f1310f570fef,3e176f06087d
2012-11,2012-12,1,sarimax_cal,600178,704089.170859,62402.6270096,103911.170859,10797531429.3,15.93403149,1.66517301977,clean,,f1310f570fef,3e176f06087d
2012-11,2013-01,2,sarimax_cal,436021,517176.148999,62402.6270096,81155.1489987,6586158209,17.027988194,1.30050853446,clean,,f1310f570fef,3e176f06087d
2012-11,2013-02,3,sarimax_cal,349433,465345.47395,62402.6270096,115912.47395,13435701617.3,28.4525125924,1.85749349835,clean,,f1310f570fef,3e176f06087d
2012-11,2013-03,4,sarimax_cal,787659,858980.686711,62402.6270096,71321.6867108,5086782995.27,8.66269497649,1.14292763187,clean,,f1310f570fef,3e176f06087d
2012-11,2013-04,5,sarimax_cal,1032301,1018344.25146,62402.6270096,13956.7485361,194790829.701,1.3612055548,0.223656426098,clean,,f1310f570fef,3e176f06087d
2012-11,2013-05,6,sarimax_cal,988051,1137872.7447,62402.6270096,149821.744704,22446555186.3,14.0947430572,2.40088842223,clean,,f1310f570fef,3e176f06087d
2012-12,2013-01,1,sarimax_cal,436021,455336.895212,62498.6378205,19315.8952119,373103807.836,4.33403805938,0.309061059336,clean,,f1310f570fef,3e176f06087d
2012-12,2013-02,2,sarimax_cal,349433,426342.684564,62498.6378205,76909.684564,5915099579.73,19.8278152034,1.2305817734,clean,,f1310f570fef,3e176f06087d
2012-12,2013-03,3,sarimax_cal,787659,832613.360473,62498.6378205,44954.3604726,2020894525.5,5.54898812932,0.719285444296,clean,,f1310f570fef,3e176f06087d
2012-12,2013-04,4,sarimax_cal,1032301,997908.09667,62498.6378205,34392.9033304,1182871799.49,3.38811439539,0.55029844697,clean,,f1310f570fef,3e176f06087d
2012-12,2013-05,5,sarimax_cal,988051,1123060.37009,62498.6378205,135009.370088,18227530011.6,12.7903598077,2.16019700263,clean,,f1310f570fef,3e176f06087d
2012-12,2013-06,6,sarimax_cal,1268313,1252257.37407,62498.6378205,16055.6259314,257783124.048,1.27396767783,0.256895613909,clean,,f1310f570fef,3e176f06087d
2013-01,2013-02,1,sarimax_cal,349433,414689.128352,62372.9265176,65256.1283524,4258362287.55,17.0800258051,1.04622521334,clean,,f1310f570fef,3e176f06087d
2013-01,2013-03,2,sarimax_cal,787659,825463.355743,62372.9265176,37804.3557429,1429169313.14,4.68710331964,0.606102003764,clean,,f1310f570fef,3e176f06087d
2013-01,2013-04,3,sarimax_cal,1032301,993197.146972,62372.9265176,39103.8530281,1529111321.64,3.86115910168,0.626936320153,clean,,f1310f570fef,3e176f06087d
2013-01,2013-05,4,sarimax_cal,988051,1119791.4222,62372.9265176,131740.422203,17355538842.1,12.5000256959,2.11214110926,clean,,f1310f570fef,3e176f06087d
2013-01,2013-06,5,sarimax_cal,1268313,1249560.03798,62372.9265176,18752.9620151,351673584.339,1.48958757905,0.300658684178,clean,,f1310f570fef,3e176f06087d
2013-01,2013-07,6,sarimax_cal,846693,1141402.58848,62372.9265176,294709.588481,86853741542.7,29.6474264305,4.72496008982,clean,,f1310f570fef,3e176f06087d
2013-02,2013-03,1,sarimax_cal,787659,786819.919096,62312.6146497,839.080904141,704056.763694,0.10658521927,0.0134656667652,clean,,f1310f570fef,3e176f06087d
2013-02,2013-04,2,sarimax_cal,1032301,969058.359558,62312.6146497,63242.6404424,3999631570.13,6.31996848946,1.01492516079,clean,,f1310f570fef,3e176f06087d
2013-02,2013-05,3,sarimax_cal,988051,1104383.10224,62312.6146497,116332.102245,13533158012.7,11.1193085718,1.86691094409,clean,,f1310f570fef,3e176f06087d
2013-02,2013-06,4,sarimax_cal,1268313,1238184.67343,62312.6146497,30128.3265656,907716061.642,2.40401791591,0.483502846654,clean,,f1310f570fef,3e176f06087d
2013-02,2013-07,5,sarimax_cal,846693,1132842.54887,62312.6146497,286149.548866,81881564316.5,28.9107764728,4.59216084055,clean,,f1310f570fef,3e176f06087d
2013-02,2013-08,6,sarimax_cal,766625,991996.197933,62312.6146497,225371.197933,50792176857.6,25.6304425533,3.61678288096,clean,,f1310f570fef,3e176f06087d
2013-03,2013-04,1,sarimax_cal,1032301,969790.538961,62390.3809524,62510.4610391,3907557739.32,6.24451577989,1.00192465705,clean,,f1310f570fef,3e176f06087d
2013-03,2013-05,2,sarimax_cal,988051,1104754.55439,62390.3809524,116703.554386,13619719606.4,11.1528330132,1.87053761501,clean,,f1310f570fef,3e176f06087d
2013-03,2013-06,3,sarimax_cal,1268313,1238425.51331,62390.3809524,29887.4866938,893261860.872,2.38457154866,0.479039977599,clean,,f1310f570fef,3e176f06087d
2013-03,2013-07,4,sarimax_cal,846693,1133028.62317,62390.3809524,286335.623168,81988089094.9,28.9268571719,4.58941937518,clean,,f1310f570fef,3e176f06087d
2013-03,2013-08,5,sarimax_cal,766625,992133.656472,62390.3809524,225508.656472,50854154144,25.6440706793,3.61447795365,clean,,f1310f570fef,3e176f06087d
2013-03,2013-09,6,sarimax_cal,832183,879177.054956,62390.3809524,46994.0549565,2208441201.25,5.4920126037,0.753225965912,clean,,f1310f570fef,3e176f06087d
2013-04,2013-05,1,sarimax_cal,988051,1139149.4354,62418.5,151098.435401,22830737180.8,14.2063185854,2.42073160043,clean,,f1310f570fef,3e176f06087d
2013-04,2013-06,2,sarimax_cal,1268313,1260258.3415,62418.5,8054.65850044,64877523.5587,0.637091654742,0.129042807828,clean,,f1310f570fef,3e176f06087d
2013-04,2013-07,3,sarimax_cal,846693,1149037.76342,62418.5,302344.763421,91412355967.8,30.2991534692,4.8438325724,clean,,f1310f570fef,3e176f06087d
2013-04,2013-08,4,sarimax_cal,766625,1004065.72908,62418.5,237440.729082,56378099827,26.8189950037,3.80401209709,clean,,f1310f570fef,3e176f06087d
2013-04,2013-09,5,sarimax_cal,832183,886912.832897,62418.5,54729.8328974,2995354608.97,6.36728120097,0.876820700551,clean,,f1310f570fef,3e176f06087d
2013-04,2013-10,6,sarimax_cal,985432,1005219.92372,62418.5,19787.9237171,391561925.034,1.98808475569,0.31702017378,clean,,f1310f570fef,3e176f06087d
2013-05,2013-06,1,sarimax_cal,1268313,1175242.03948,62986.2302839,93070.9605211,8662203692.32,7.61766843942,1.47763979685,clean,,f1310f570fef,3e176f06087d
2013-05,2013-07,2,sarimax_cal,846693,1098216.3874,62986.2302839,251523.387396,63264014407.2,25.8647923678,3.99330752551,clean,,f1310f570fef,3e176f06087d
2013-05,2013-08,3,sarimax_cal,766625,974150.605328,62986.2302839,207525.605328,43066876866.6,23.8428898811,3.29477735677,clean,,f1310f570fef,3e176f06087d
2013-05,2013-09,4,sarimax_cal,832183,864017.142292,62986.2302839,31834.1422916,1013412615.44,3.75358325917,0.505414312748,clean,,f1310f570fef,3e176f06087d
2013-05,2013-10,5,sarimax_cal,985432,987308.274079,62986.2302839,1876.27407879,3520404.41874,0.190220081522,0.0297886390459,clean,,f1310f570fef,3e176f06087d
2013-05,2013-11,6,sarimax_cal,562160,739545.700512,62986.2302839,177385.700512,31465686746.1,27.2543479593,2.8162615815,clean,,f1310f570fef,3e176f06087d
2013-06,2013-07,1,sarimax_cal,846693,1152817.89754,62807.0534591,306124.897541,93712452894.3,30.6199779073,4.87405284408,clean,,f1310f570fef,3e176f06087d
2013-06,2013-08,2,sarimax_cal,766625,1008072.37066,62807.0534591,241447.37066,58296832798.6,27.2099767151,3.84427158037,clean,,f1310f570fef,3e176f06087d
2013-06,2013-09,3,sarimax_cal,832183,885163.967777,62807.0534591,52980.967777,2806982946.59,6.17009477655,0.843551239217,clean,,f1310f570fef,3e176f06087d
2013-06,2013-10,4,sarimax_cal,985432,1002006.01344,62807.0534591,16574.0134448,274697921.67,1.66787727041,0.263887772663,clean,,f1310f570fef,3e176f06087d
2013-06,2013-11,5,sarimax_cal,562160,751424.87834,62807.0534591,189264.87834,35821194172.9,28.8165434089,3.0134334906,clean,,f1310f570fef,3e176f06087d
2013-06,2013-12,6,sarimax_cal,468776,738129.05906,62807.0534591,269353.05906,72551070424.9,44.6353351555,4.2885797729,clean,,f1310f570fef,3e176f06087d
2013-07,2013-08,1,sarimax_cal,766625,830574.717524,63723.6677116,63949.7175239,4089566371.39,8.00772963109,1.00354734466,clean,,f1310f570fef,3e176f06087d
2013-07,2013-09,2,sarimax_cal,832183,783594.825126,63723.6677116,48588.1748735,2360810737.54,6.01421484042,0.762482396547,clean,,f1310f570fef,3e176f06087d
2013-07,2013-10,3,sarimax_cal,985432,935704.00747,63723.6677116,49727.9925302,2472873241.08,5.17693618118,0.780369277476,clean,,f1310f570fef,3e176f06087d
2013-07,2013-11,4,sarimax_cal,562160,709500.151656,63723.6677116,147340.151656,21709120289.9,23.1728817584,2.31217312102,clean,,f1310f570fef,3e176f06087d
2013-07,2013-12,5,sarimax_cal,468776,707379.800613,63723.6677116,238603.800613,56931773667,40.5735023351,3.74435134043,clean,,f1310f570fef,3e176f06087d
2013-07,2014-01,6,sarimax_cal,371649,522607.465211,63723.6677116,150958.465211,22788458218.8,33.7617833549,2.36895443454,clean,,f1310f570fef,3e176f06087d
2013-08,2013-09,1,sarimax_cal,832183,744945.253632,64205.20625,87237.7463683,7610424391.43,11.0628601279,1.35873321594,clean,,f1310f570fef,3e176f06087d
2013-08,2013-10,2,sarimax_cal,985432,911532.370845,64205.20625,73899.6291547,5461155189.2,7.79135657901,1.15099122752,clean,,f1310f570fef,3e176f06087d
2013-08,2013-11,3,sarimax_cal,562160,693302.187494,64205.20625,131142.187494,17198273340.8,20.8914595438,2.04254756201,clean,,f1310f570fef,3e176f06087d
2013-08,2013-12,4,sarimax_cal,468776,695643.170036,64205.20625,226867.170036,51468712840.1,38.9665810859,3.53346999856,clean,,f1310f570fef,3e176f06087d
2013-08,2014-01,5,sarimax_cal,371649,514149.04889,64205.20625,142500.04889,20306263933.7,32.17438762,2.2194469454,clean,,f1310f570fef,3e176f06087d
2013-08,2014-02,6,sarimax_cal,284720,450954.162047,64205.20625,166234.162047,27633796631.4,45.1923339497,2.58910720417,clean,,f1310f570fef,3e176f06087d
2013-09,2013-10,1,sarimax_cal,985432,962394.02478,64146.9968847,23037.97522,530748302.238,2.36550645971,0.359143472631,clean,,f1310f570fef,3e176f06087d
2013-09,2013-11,2,sarimax_cal,562160,724104.86541,64146.9968847,161944.86541,26226139432.8,25.1806404366,2.52458997732,clean,,f1310f570fef,3e176f06087d
2013-09,2013-12,3,sarimax_cal,468776,715091.887237,64146.9968847,246315.887237,60671516305.4,41.6120565297,3.83986623224,clean,,f1310f570fef,3e176f06087d
2013-09,2014-01,4,sarimax_cal,371649,527712.429921,64146.9968847,156063.429921,24355794158.7,34.7053864506,2.43290313655,clean,,f1310f570fef,3e176f06087d
2013-09,2014-02,5,sarimax_cal,284720,461076.395772,64146.9968847,176356.395772,31101578329.7,47.2934427605,2.74925412469,clean,,f1310f570fef,3e176f06087d
2013-09,2014-03,6,sarimax_cal,662889,867145.234822,64146.9968847,204256.234822,41720609463.7,26.6995639932,3.18419013737,clean,,f1310f570fef,3e176f06087d
2013-10,2013-11,1,sarimax_cal,562160,737141.438774,63968.7639752,174981.438774,30618503915.4,26.9346948371,2.73542003785,clean,,f1310f570fef,3e176f06087d
2013-10,2013-12,2,sarimax_cal,468776,722767.127999,63968.7639752,253991.127999,64511493102.2,42.6323012622,3.97054925272,clean,,f1310f570fef,3e176f06087d
2013-10,2014-01,3,sarimax_cal,371649,532475.21498,63968.7639752,160826.21498,25865071424.7,35.5761326409,2.51413666586,clean,,f1310f570fef,3e176f06087d
2013-10,2014-02,4,sarimax_cal,284720,464268.819507,63968.7639752,179548.819507,32237778586.3,47.944325691,2.80682020957,clean,,f1310f570fef,3e176f06087d
2013-10,2014-03,5,sarimax_cal,662889,869660.88189,63968.7639752,206771.88189,42754611140.4,26.9840328636,3.23238826328,clean,,f1310f570fef,3e176f06087d
2013-10,2014-04,6,sarimax_cal,749145,1044812.0189,63968.7639752,295667.0189,87418986065.1,32.9625532591,4.62205302286,clean,,f1310f570fef,3e176f06087d
2013-11,2013-12,1,sarimax_cal,468776,621713.597745,64069.2352941,152937.597745,23389908804,28.0493455529,2.38706763149,clean,,f1310f570fef,3e176f06087d
2013-11,2014-01,2,sarimax_cal,371649,472422.511752,64069.2352941,100773.511752,10155300670.9,23.8779559194,1.57288457229,clean,,f1310f570fef,3e176f06087d
2013-11,2014-02,3,sarimax_cal,284720,425778.44,64069.2352941,141058.44,19897483495.1,39.7068964711,2.20165636989,clean,,f1310f570fef,3e176f06087d
2013-11,2014-03,4,sarimax_cal,662889,844439.473265,64069.2352941,181550.473265,32960574342.8,24.0890391823,2.83366068647,clean,,f1310f570fef,3e176f06087d
2013-11,2014-04,5,sarimax_cal,749145,1027613.63252,64069.2352941,278468.632518,77544779296.4,31.3456906776,4.34637047312,clean,,f1310f570fef,3e176f06087d
2013-11,2014-05,6,sarimax_cal,812265,1092873.41834,64069.2352941,280608.418342,78741084444.5,29.4580609619,4.3797684966,clean,,f1310f570fef,3e176f06087d
2013-12,2014-01,1,sarimax_cal,371649,381535.427461,64277.0524691,9886.42746136,97741447.9487,2.625234166,0.153809595829,clean,,f1310f570fef,3e176f06087d
2013-12,2014-02,2,sarimax_cal,284720,369597.785027,64277.0524691,84877.7850267,7204238391.04,25.9439027852,1.32049902362,clean,,f1310f570fef,3e176f06087d
2013-12,2014-03,3,sarimax_cal,662889,808585.881329,64277.0524691,145696.881329,21227581229,19.8028363484,2.26670134569,clean,,f1310f570fef,3e176f06087d
2013-12,2014-04,4,sarimax_cal,749145,1004078.01184,64277.0524691,254933.011838,64990840524.8,29.0816410824,3.96615902635,clean,,f1310f570fef,3e176f06087d
2013-12,2014-05,5,sarimax_cal,812265,1073602.21675,64277.0524691,261337.216747,68297140856.9,27.7153358864,4.06579341628,clean,,f1310f570fef,3e176f06087d
2013-12,2014-06,6,sarimax_cal,1117934,1263077.58714,64277.0524691,145143.587144,21066660889,12.1917581525,2.25809338743,clean,,f1310f570fef,3e176f06087d
2014-01,2014-02,1,sarimax_cal,284720,363613.808723,64277.3446154,78893.8087227,6224233054.77,24.3374038686,1.22739682535,clean,,f1310f570fef,3e176f06087d
2014-01,2014-03,2,sarimax_cal,662889,804958.959169,64277.3446154,142069.959169,20183873298.3,19.3575851343,2.21026490779,clean,,f1310f570fef,3e176f06087d
2014-01,2014-04,3,sarimax_cal,749145,1001832.47128,64277.3446154,252687.471282,63850958143.1,28.862446882,3.93120582056,clean,,f1310f570fef,3e176f06087d
2014-01,2014-05,4,sarimax_cal,812265,1072099.89921,64277.3446154,259834.899212,67514174848.8,27.5779812414,4.04240251005,clean,,f1310f570fef,3e176f06087d
2014-01,2014-06,5,sarimax_cal,1117934,1262034.94679,64277.3446154,144100.946788,20765082865.2,12.1094812588,2.24186216233,clean,,f1310f570fef,3e176f06087d
2014-01,2014-07,6,sarimax_cal,953924,1040215.06061,64277.3446154,86291.0606122,7446147141.57,8.65446771658,1.34248017133,clean,,f1310f570fef,3e176f06087d
2014-02,2014-03,1,sarimax_cal,662889,758118.827981,64278.6809816,95229.8279814,9068720137.37,13.403139111,1.48151496775,clean,,f1310f570fef,3e176f06087d
2014-02,2014-04,2,sarimax_cal,749145,973714.957604,64278.6809816,224569.957604,50431665858.3,26.0694383909,3.49369268589,clean,,f1310f570fef,3e176f06087d
2014-02,2014-05,3,sarimax_cal,812265,1053810.74577,64278.6809816,241545.745774,58344347301.4,25.8880965921,3.75778939588,clean,,f1310f570fef,3e176f06087d
2014-02,2014-06,4,sarimax_cal,1117934,1250445.57922,64278.6809816,132511.579218,17559318626.9,11.1900626387,2.06151677655,clean,,f1310f570fef,3e176f06087d
2014-02,2014-07,5,sarimax_cal,953924,1030922.74575,64278.6809816,76998.7457487,5928806846.87,7.75865904142,1.19788932462,clean,,f1310f570fef,3e176f06087d
2014-02,2014-08,6,sarimax_cal,890348,918137.742939,64278.6809816,27789.7429386,772269812.594,3.07326093635,0.432332190304,clean,,f1310f570fef,3e176f06087d
2014-03,2014-04,1,sarimax_cal,749145,916150.351001,64463.6697248,167005.351001,27890787263.1,20.0571449264,2.59068948005,clean,,f1310f570fef,3e176f06087d
2014-03,2014-05,2,sarimax_cal,812265,1017728.72698,64463.6697248,205463.726981,42215343105,22.4551291026,3.1872794065,clean,,f1310f570fef,3e176f06087d
2014-03,2014-06,3,sarimax_cal,1117934,1227251.02687,64463.6697248,109317.026869,11950212363.5,9.32267822085,1.69579279827,clean,,f1310f570fef,3e176f06087d
2014-03,2014-07,4,sarimax_cal,953924,1014054.14597,64463.6697248,60130.1459732,3615634454.76,6.11085505154,0.932775720494,clean,,f1310f570fef,3e176f06087d
2014-03,2014-08,5,sarimax_cal,890348,906377.15539,64463.6697248,16029.1553901,256933822.521,1.78426347981,0.248654093981,clean,,f1310f570fef,3e176f06087d
2014-03,2014-09,6,sarimax_cal,419862,883955.556238,64463.6697248,464093.556238,215382828941,71.1899535357,7.19930401448,clean,,f1310f570fef,3e176f06087d
2014-04,2014-05,1,sarimax_cal,812265,910002.395362,65130.4146341,97737.3953623,9552598452.21,11.3498514372,1.50064138101,clean,,f1310f570fef,3e176f06087d
2014-04,2014-06,2,sarimax_cal,1117934,1156601.90634,65130.4146341,38667.9063389,1495206980.63,3.40006998625,0.593699680189,clean,,f1310f570fef,3e176f06087d
2014-04,2014-07,3,sarimax_cal,953924,966395.216226,65130.4146341,12471.2162263,155531234.163,1.29886907561,0.191480682203,clean,,f1310f570fef,3e176f06087d
2014-04,2014-08,4,sarimax_cal,890348,873857.412762,65130.4146341,16490.5872375,271939467.438,1.86946339901,0.253193340318,clean,,f1310f570fef,3e176f06087d
2014-04,2014-09,5,sarimax_cal,419862,861823.518346,65130.4146341,441961.518346,195329983699,68.9656724711,6.78579310186,clean,,f1310f570fef,3e176f06087d
2014-04,2014-10,6,sarimax_cal,643990,972298.643275,65130.4146341,328308.643275,107786565249,40.6250015603,5.04078847216,clean,,f1310f570fef,3e176f06087d
2014-05,2014-06,1,sarimax_cal,1117934,1093877.09334,65466.7537994,24056.9066614,578734758.115,2.17531295813,0.367467535279,clean,,f1310f570fef,3e176f06087d
2014-05,2014-07,2,sarimax_cal,953924,921527.865531,65466.7537994,32396.1344685,1049509528.5,3.45475509811,0.494848645892,clean,,f1310f570fef,3e176f06087d
2014-05,2014-08,3,sarimax_cal,890348,843784.415672,65466.7537994,46563.5843281,2168167385.48,5.37024553689,0.711255433114,clean,,f1310f570fef,3e176f06087d
2014-05,2014-09,4,sarimax_cal,419862,842706.645955,65466.7537994,422844.645955,178797594613,66.9816484529,6.4589218407,clean,,f1310f570fef,3e176f06087d
2014-05,2014-10,5,sarimax_cal,643990,958977.982936,65466.7537994,314987.982936,99217429394,39.3005956811,4.81141899751,clean,,f1310f570fef,3e176f06087d
2014-05,2014-11,6,sarimax_cal,486971,664893.865353,65466.7537994,177922.865353,31656546015.5,30.8930102315,2.71775909186,clean,,f1310f570fef,3e176f06087d
2014-06,2014-07,1,sarimax_cal,953924,936375.350811,65724.0636364,17548.6491889,307955088.356,1.85670583671,0.267004932714,clean,,f1310f570fef,3e176f06087d
2014-06,2014-08,2,sarimax_cal,890348,853309.980482,65724.0636364,37038.0195176,1371814889.78,4.24831244799,0.563538184774,clean,,f1310f570fef,3e176f06087d
2014-06,2014-09,3,sarimax_cal,419862,849175.254249,65724.0636364,429313.254249,184309870274,67.6596770996,6.53205584829,clean,,f1310f570fef,3e176f06087d
2014-06,2014-10,4,sarimax_cal,643990,963350.353722,65724.0636364,319360.353722,101991035530,39.7377385546,4.85910846123,clean,,f1310f570fef,3e176f06087d
2014-06,2014-11,5,sarimax_cal,486971,667383.797809,65724.0636364,180412.797809,32548777613.4,31.25777242,2.74500369922,clean,,f1310f570fef,3e176f06087d
2014-06,2014-12,6,sarimax_cal,409496,631780.330521,65724.0636364,222284.330521,49410323595.4,42.6945900922,3.38208440293,clean,,f1310f570fef,3e176f06087d
2014-07,2014-08,1,sarimax_cal,890348,864539.821488,65849.4622356,25808.1785123,666062078.123,2.94129096986,0.391926944216,clean,,f1310f570fef,3e176f06087d
2014-07,2014-09,2,sarimax_cal,419862,855877.290639,65849.4622356,436015.290639,190109333671,68.3549207645,6.62139485784,clean,,f1310f570fef,3e176f06087d
2014-07,2014-10,3,sarimax_cal,643990,967706.933516,65849.4622356,323716.933516,104792653045,40.1709436538,4.91601483939,clean,,f1310f570fef,3e176f06087d
2014-07,2014-11,4,sarimax_cal,486971,670706.24895,65849.4622356,183735.24895,33758641706.6,31.7420505787,2.79023157839,clean,,f1310f570fef,3e176f06087d
2014-07,2014-12,5,sarimax_cal,409496,634463.139445,65849.4622356,224967.139445,50610213830.2,43.0988399728,3.41638537063,clean,,f1310f570fef,3e176f06087d
2014-07,2015-01,6,sarimax_cal,359453,481268.790881,65849.4622356,121815.790881,14839086907.9,28.9788589286,1.84991322245,clean,,f1310f570fef,3e176f06087d
2014-08,2014-09,1,sarimax_cal,419862,871914.175309,66023.7801205,452052.175309,204351169202,69.9892417819,6.84680844514,clean,,f1310f570fef,3e176f06087d
2014-08,2014-10,2,sarimax_cal,643990,977777.672176,66023.7801205,333787.672176,111414210097,41.1634388702,5.05556742688,clean,,f1310f570fef,3e176f06087d
2014-08,2014-11,3,sarimax_cal,486971,677219.947435,66023.7801205,190248.947435,36194662000,32.6834610515,2.8815215834,clean,,f1310f570fef,3e176f06087d
2014-08,2014-12,4,sarimax_cal,409496,638769.562345,66023.7801205,229273.562345,52566366390.4,43.7434120858,3.47259066244,clean,,f1310f570fef,3e176f06087d
2014-08,2015-01,5,sarimax_cal,359453,484119.019368,66023.7801205,124666.019368,15541616385,29.5566985404,1.88819875415,clean,,f1310f570fef,3e176f06087d
2014-08,2015-02,6,sarimax_cal,289460,410205.78352,66023.7801205,120745.78352,14579544237.9,34.5152746823,1.82882263481,clean,,f1310f570fef,3e176f06087d
2014-09,2014-10,1,sarimax_cal,643990,677301.194401,67063.7117117,33311.1944007,1109635672.4,5.04221848173,0.496709674286,clean,,f1310f570fef,3e176f06087d
2014-09,2014-11,2,sarimax_cal,486971,451298.951853,67063.7117117,35672.0481471,1272495019.01,7.60379208067,0.531912821952,clean,,f1310f570fef,3e176f06087d
2014-09,2014-12,3,sarimax_cal,409496,448491.157178,67063.7117117,38995.1571779,1520622283.33,9.08991628876,0.581464344615,clean,,f1310f570fef,3e176f06087d
2014-09,2015-01,4,sarimax_cal,359453,301855.437789,67063.7117117,57597.5622105,3317479172.59,17.4192733433,0.85884841057,clean,,f1310f570fef,3e176f06087d
2014-09,2015-02,5,sarimax_cal,289460,235122.584452,67063.7117117,54337.4155477,2952554728.41,20.7164389967,0.810235731975,clean,,f1310f570fef,3e176f06087d
2014-09,2015-03,6,sarimax_cal,617785,655369.68423,67063.7117117,37584.6842298,1412608488.65,5.90418190269,0.560432509183,clean,,f1310f570fef,3e176f06087d
2014-10,2014-11,1,sarimax_cal,486971,430186.697738,67885.2035928,56784.3022617,3224456983.35,12.382669284,0.836475391638,clean,,f1310f570fef,3e176f06087d
2014-10,2014-12,2,sarimax_cal,409496,433922.18613,67885.2035928,24426.1861296,596638568.839,5.7921886275,0.359816054705,clean,,f1310f570fef,3e176f06087d
2014-10,2015-01,3,sarimax_cal,359453,290353.288478,67885.2035928,69099.7115223,4774770132.46,21.267787877,1.01789061335,clean,,f1310f570fef,3e176f06087d
2014-10,2015-02,4,sarimax_cal,289460,225204.005468,67885.2035928,64255.9945316,4128832833.25,24.9700751748,0.946539026635,clean,,f1310f570fef,3e176f06087d
2014-10,2015-03,5,sarimax_cal,617785,646125.994506,67885.2035928,28340.994506,803211969.587,4.4846503637,0.417484120339,clean,,f1310f570fef,3e176f06087d
2014-10,2015-04,6,sarimax_cal,597472,754812.283838,67885.2035928,157340.283838,24755964918.3,23.2702968922,2.31774047231,clean,,f1310f570fef,3e176f06087d
2014-11,2014-12,1,sarimax_cal,409496,470102.918536,67907.0059701,60606.9185359,3673198574.42,13.7805805029,0.892498758708,clean,,f1310f570fef,3e176f06087d
2014-11,2015-01,2,sarimax_cal,359453,316203.847923,67907.0059701,43249.1520772,1870489155.4,12.8021057465,0.636887924292,clean,,f1310f570fef,3e176f06087d
2014-11,2015-02,3,sarimax_cal,289460,246666.640586,67907.0059701,42793.3594144,1831271609.97,15.9638996367,0.630175911941,clean,,f1310f570fef,3e176f06087d
