date,festival_id,label,day_index,duration_days,lunar_month
2009-09-27,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2009-10-17,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2010-02-12,maha_shivaratri,Maha Shivaratri,1,1,magha
2010-03-16,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2010-03-17,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2010-03-18,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2010-03-19,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2010-03-20,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2010-03-21,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2010-03-22,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2010-03-23,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2010-03-24,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2010-08-24,raksha_bandhan,Raksha Bandhan,1,1,shravana
2010-10-08,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2010-10-09,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2010-10-10,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2010-10-11,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2010-10-12,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2010-10-13,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2010-10-14,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2010-10-15,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2010-10-16,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2010-11-05,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2011-03-02,maha_shivaratri,Maha Shivaratri,1,1,magha
2011-04-04,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2011-04-05,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2011-04-06,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2011-04-07,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2011-04-08,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2011-04-09,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2011-04-10,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2011-04-11,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2011-04-12,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2011-08-13,raksha_bandhan,Raksha Bandhan,1,1,shravana
2011-09-28,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2011-09-29,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2011-09-30,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2011-10-01,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2011-10-02,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2011-10-03,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2011-10-04,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2011-10-05,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2011-10-06,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2011-10-26,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2012-02-20,maha_shivaratri,Maha Shivaratri,1,1,magha
2012-03-23,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2012-03-24,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2012-03-25,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2012-03-26,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2012-03-27,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2012-03-28,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2012-03-29,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2012-03-30,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2012-03-31,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2012-08-02,raksha_bandhan,Raksha Bandhan,1,1,shravana
2012-10-16,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2012-10-17,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2012-10-18,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2012-10-19,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2012-10-20,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2012-10-21,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2012-10-22,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2012-10-23,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2012-10-24,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2012-11-13,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2013-03-10,maha_shivaratri,Maha Shivaratri,1,1,magha
2013-04-11,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2013-04-12,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2013-04-13,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2013-04-14,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2013-04-15,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2013-04-16,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2013-04-17,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2013-04-18,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2013-04-19,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2013-08-21,raksha_bandhan,Raksha Bandhan,1,1,shravana
2013-10-05,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2013-10-06,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2013-10-07,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2013-10-08,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2013-10-09,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2013-10-10,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2013-10-11,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2013-10-12,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2013-10-13,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2013-11-03,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2014-02-27,maha_shivaratri,Maha Shivaratri,1,1,magha
2014-03-31,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2014-04-01,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2014-04-02,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2014-04-03,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2014-04-04,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2014-04-05,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2014-04-06,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2014-04-07,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2014-04-08,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2014-08-10,raksha_bandhan,Raksha Bandhan,1,1,shravana
2014-09-25,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2014-09-26,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2014-09-27,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2014-09-28,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2014-09-29,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2014-09-30,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2014-10-01,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2014-10-02,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2014-10-03,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2014-10-23,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2015-02-17,maha_shivaratri,Maha Shivaratri,1,1,magha
2015-03-21,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2015-03-22,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2015-03-23,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2015-03-24,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2015-03-25,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2015-03-26,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2015-03-27,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2015-03-28,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2015-03-29,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2015-08-29,raksha_bandhan,Raksha Bandhan,1,1,shravana
2015-10-13,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2015-10-14,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2015-10-15,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2015-10-16,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2015-10-17,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2015-10-18,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2015-10-19,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2015-10-20,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2015-10-21,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2015-11-11,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2016-03-07,maha_shivaratri,Maha Shivaratri,1,1,magha
2016-04-08,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2016-04-09,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2016-04-10,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2016-04-11,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2016-04-12,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2016-04-13,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2016-04-14,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2016-04-15,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2016-04-16,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2016-08-18,raksha_bandhan,Raksha Bandhan,1,1,shravana
2016-10-01,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2016-10-02,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2016-10-03,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2016-10-04,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2016-10-05,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2016-10-06,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2016-10-07,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2016-10-08,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2016-10-09,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2016-10-30,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2017-02-24,maha_shivaratri,Maha Shivaratri,1,1,magha
2017-03-29,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2017-03-30,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2017-03-31,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2017-04-01,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2017-04-02,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2017-04-03,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2017-04-04,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2017-04-05,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2017-04-06,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2017-08-07,raksha_bandhan,Raksha Bandhan,1,1,shravana
2017-09-21,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2017-09-22,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
2017-09-23,sharad_navratri,Sharad Navratri (day 1),3,9,ashvina
2017-09-24,sharad_navratri,Sharad Navratri (day 1),4,9,ashvina
2017-09-25,sharad_navratri,Sharad Navratri (day 1),5,9,ashvina
2017-09-26,sharad_navratri,Sharad Navratri (day 1),6,9,ashvina
2017-09-27,sharad_navratri,Sharad Navratri (day 1),7,9,ashvina
2017-09-28,sharad_navratri,Sharad Navratri (day 1),8,9,ashvina
2017-09-29,sharad_navratri,Sharad Navratri (day 1),9,9,ashvina
2017-10-19,diwali,Diwali (Lakshmi Puja),1,1,ashvina
2018-02-13,maha_shivaratri,Maha Shivaratri,1,1,magha
2018-03-18,chaitra_navratri,Chaitra Navratri (day 1),1,9,chaitra
2018-03-19,chaitra_navratri,Chaitra Navratri (day 1),2,9,chaitra
2018-03-20,chaitra_navratri,Chaitra Navratri (day 1),3,9,chaitra
2018-03-21,chaitra_navratri,Chaitra Navratri (day 1),4,9,chaitra
2018-03-22,chaitra_navratri,Chaitra Navratri (day 1),5,9,chaitra
2018-03-23,chaitra_navratri,Chaitra Navratri (day 1),6,9,chaitra
2018-03-24,chaitra_navratri,Chaitra Navratri (day 1),7,9,chaitra
2018-03-25,chaitra_navratri,Chaitra Navratri (day 1),8,9,chaitra
2018-03-26,chaitra_navratri,Chaitra Navratri (day 1),9,9,chaitra
2018-08-26,raksha_bandhan,Raksha Bandhan,1,1,shravana
2018-10-10,sharad_navratri,Sharad Navratri (day 1),1,9,ashvina
2018-10-11,sharad_navratri,Sharad Navratri (day 1),2,9,ashvina
